TIMESTAMP,Pyrh1_Wm2_Avg,Pyrad1_Wm2_Avg,Pyra1_Wm2_Avg,Pyrg1_Wm2_Avg,UVA_Wm2_Avg,UVB_Wm2_Avg,Pyrg1_downwell_Wm2_Avg,RECORD,SolarTime_hr,SolarTime_hr_Med,SolarZenith_deg_Avg,SolarAzFromSouth_deg_Avg,Declination_deg_Avg,AirMass_Avg,CR1000Temp_C_Avg,DoorOpen_Min,RainTB_mm_Tot,Vent2_rpm_Avg,Pyrh1temp_C_Avg,Pyrg1temp_C_Avg,Pyra1temp_C_Avg,UVBtemp_C_Avg,RefCell1_Wm2_Avg,RefCell2_Wm2_Avg,RefCell3_Wm2_Avg,RefCell4_Wm2_Avg,RefCell5_Wm2_Avg,RefCell6_Wm2_Avg,WindSpeedAve_ms,WindDirAve_deg,WindDirStdDev_deg,WindSpeed_ms_Max,AirTemp_C_Avg,RelHumid_Avg,AirPres_kPa_Avg,Rain_mm_Tot,Hail_hitssqrcm_Tot,SixInOneRef_V_Min,SixInOneHeatStateID_Avg,WindValid_Avg,Battery_V_Min,Battery_A_Avg,Load_A_Avg,ChgState_Min,ChgSource_Min,CkBatt_Max,Qloss_Ah_Max,RelayState_Min
2015-07-01 19:45:00-05:00,-0.24960376,1.6669048,-6.1068864,-91.57509,0.0790261,-0.028595507,366.60638,10810,19.54,19.53,91.6,122.0,23.07,63.25,36.04,0.0,0.0,2520.0,24.93,26.69,27.53,62.29,1.081,0.809,0.131,0.248,2.017,-0.508,1.24,353.7,16.99,1.9,25.1,53.37,99.31999,0.0,0.0,3.495,2.0,-1.0,13.15,0.008,2.072,3.0,1.0,0.0,0.0,11
2015-07-01 19:46:00-05:00,-0.24960376,1.1906463,-6.213093,-91.57509,0.068503045,-0.028533708,366.42285,10811,19.55,19.55,91.8,122.2,23.07,63.94,36.04,0.0,0.0,2520.0,24.89,26.66,27.52,62.27,0.771,0.511,-0.191,-0.063,1.78,-0.508,1.312,338.7,12.09,1.8,25.1,53.59,99.31999,0.0,0.0,3.495,2.0,-1.0,13.15,0.008,2.072,3.0,1.0,0.0,0.0,11
2015-07-01 19:47:00-05:00,-0.37440565,1.1906463,-6.531713,-91.57509,0.053956464,-0.029286515,366.36157,10812,19.57,19.56,91.9,122.4,23.07,63.25,36.04,0.0,0.0,2521.0,24.89,26.65,27.49,62.25,0.542,0.252,-0.275,-0.248,1.517,-0.508,1.785,336.9,4.789,2.2,25.1,53.54,99.3215,0.0,0.0,3.494,2.0,-1.0,13.15,0.008,2.073,3.0,1.0,0.0,0.0,11
2015-07-01 19:48:00-05:00,-0.37440565,0.8334524,-6.744127,-91.57509,0.041679565,-0.02947753,366.17816,10813,19.59,19.58,92.1,122.5,23.07,61.11,36.04,0.0,0.0,2520.0,24.84,26.62,27.46,62.21,0.265,0.034,-0.294,-0.258,1.271,-0.508,1.828,339.5,7.971,2.3,25.1,53.71,99.32983,0.0,0.0,3.494,2.0,-1.0,13.15,0.006,2.073,3.0,1.0,0.0,0.0,11
2015-07-01 19:49:00-05:00,-0.24960376,0.59532315,-6.8503337,-91.37159,0.030640667,-0.029853933,366.20255,10814,19.6,19.6,92.3,122.7,23.07,57.63,36.04,0.0,0.0,2520.0,24.83,26.59,27.42,62.16,0.14,-0.214,-0.292,-0.271,1.112,-0.508,1.203,343.8,10.76,2.0,25.1,53.81,99.32999,0.0,0.0,3.495,2.0,-1.0,13.15,0.007,2.073,3.0,1.0,0.0,0.0,11
2015-07-01 19:50:00-05:00,-0.24960376,0.3571939,-6.8503337,-91.16809,0.021871453,-0.029983146,366.28818,10815,19.62,19.61,92.4,122.8,23.07,53.08,36.04,0.0,0.0,2520.0,24.82,26.57,27.39,62.11,-0.051,-0.254,-0.271,-0.273,0.947,-0.508,1.452,336.8,9.72,1.9,25.05,53.85,99.32999,0.0,0.0,3.495,2.0,-1.0,13.15,0.008,2.073,3.0,1.0,0.0,0.0,11
2015-07-01 19:51:00-05:00,-0.24960376,0.3571939,-6.8503337,-91.16809,0.015475086,-0.02991573,366.1658,10816,19.64,19.63,92.6,123.0,23.07,47.82,36.04,0.0,0.0,2520.0,24.79,26.55,27.36,62.07,-0.252,-0.254,-0.301,-0.256,0.763,-0.508,1.218,339.8,11.38,1.6,25.0,54.02,99.32999,0.0,0.0,3.495,2.0,-1.0,13.15,0.008,2.072,3.0,1.0,0.0,0.0,11
2015-07-01 19:52:00-05:00,-0.12480188,0.3571939,-7.168953,-90.964584,0.010832559,-0.02922472,366.25153,10817,19.65,19.65,92.8,123.2,23.07,42.26,36.04,0.0,0.0,2520.0,24.76,26.53,27.33,62.04,-0.265,-0.25,-0.297,-0.267,0.763,-0.508,1.148,345.9,17.17,1.4,25.0,54.17,99.32999,0.0,0.0,3.494,2.0,-1.0,13.15,0.008,2.073,3.0,1.0,0.0,0.0,11
2015-07-01 19:53:00-05:00,-0.12480188,0.11906463,-7.3813667,-90.964584,0.00061900343,-0.029039327,366.06824,10818,19.67,19.66,93.0,123.3,23.07,36.73,36.04,0.0,0.0,2521.0,24.73,26.5,27.3,62.02,-0.301,-0.252,-0.286,-0.263,0.595,-0.508,1.16,344.3,14.96,1.6,25.0,54.38,99.32999,0.0,0.0,3.494,2.0,-1.0,13.15,0.008,2.073,3.0,1.0,0.0,0.0,11
2015-07-01 19:54:00-05:00,-0.12480188,0.0,-7.4875736,-90.55759,0.0011348396,-0.029758427,366.3008,10819,19.69,19.68,93.1,123.5,23.07,31.49,36.04,0.0,0.0,2520.0,24.71,26.47,27.28,61.98,-0.33,-0.241,-0.29,-0.265,0.509,-0.508,0.995,349.6,11.07,1.4,25.0,54.31,99.32999,0.0,0.0,3.495,2.0,-1.0,13.15,0.006,2.073,3.0,1.0,0.0,0.0,11
2015-07-01 19:55:00-05:00,-0.12480188,0.0,-7.4875736,-90.76109,-0.006086867,-0.029601123,366.03192,10820,19.7,19.7,93.3,123.7,23.07,26.7,36.04,0.0,0.0,2520.0,24.68,26.46,27.26,61.96,-0.324,-0.252,-0.286,-0.26,0.46,-0.508,0.982,356.9,13.45,1.5,25.0,54.34,99.33067,0.0,0.0,3.492,2.0,-1.0,13.15,0.008,2.072,3.0,1.0,0.0,0.0,11
2015-07-01 19:56:00-05:00,-0.12480188,-0.11906463,-7.4875736,-90.15058,-0.013102239,-0.029853933,366.53326,10821,19.72,19.71,93.5,123.8,23.07,22.42,36.04,0.0,0.0,2520.0,24.66,26.44,27.25,61.94,-0.339,-0.248,-0.299,-0.263,0.271,-0.508,1.653,339.9,15.76,2.6,25.0,53.63,99.33366,0.0,0.0,3.495,2.0,-1.0,13.15,0.008,2.073,3.0,1.0,0.0,0.0,11
2015-07-01 19:57:00-05:00,-0.37440565,-0.23812926,-7.4875736,-90.35409,-0.016609924,-0.029758427,366.20346,10822,19.74,19.73,93.6,124.0,23.07,18.68,36.04,0.0,0.0,2520.0,24.65,26.42,27.22,61.91,-0.316,-0.25,-0.294,-0.263,0.254,-0.508,1.285,350.2,20.52,1.8,25.0,53.87,99.33965,0.0,0.0,3.494,2.0,-1.0,13.15,0.008,2.073,3.0,1.0,0.0,0.0,11
2015-07-01 19:58:00-05:00,-0.37440565,-0.3571939,-7.4875736,-90.15058,-0.01867327,-0.030483147,366.3502,10823,19.75,19.75,93.8,124.2,23.07,15.46,36.04,0.0,0.0,2520.0,24.62,26.41,27.2,61.9,-0.335,-0.254,-0.299,-0.263,0.254,-0.508,1.165,347.1,16.7,1.7,25.0,54.17,99.33999,0.0,0.0,3.494,2.0,-1.0,13.15,0.011,2.073,3.0,1.0,0.0,0.0,11
2015-07-01 19:59:00-05:00,-0.24960376,-0.3571939,-7.4875736,-90.35409,-0.020942949,-0.03038764,366.02026,10824,19.77,19.76,93.9,124.3,23.07,12.7,36.04,0.0,0.0,2520.0,24.62,26.39,27.18,61.87,-0.341,-0.252,-0.299,-0.267,0.254,-0.508,1.028,343.8,21.51,1.7,24.99,54.51,99.33999,0.0,0.0,3.495,2.0,-1.0,13.15,0.003,2.073,3.0,1.0,0.0,0.0,11
2015-07-01 20:00:00-05:00,-0.24960376,-0.3571939,-7.4875736,-90.35409,-0.02537914,-0.030011237,365.8983,10825,19.79,19.78,94.1,124.5,23.07,10.36,36.04,0.0,0.0,2520.0,24.58,26.37,27.17,61.85,-0.345,-0.254,-0.292,-0.256,0.254,-0.508,1.408,339.9,5.008,1.7,24.9,54.69,99.33999,0.0,0.0,3.495,2.0,-1.0,13.15,0.008,2.073,3.0,1.0,0.0,0.0,11
2015-07-01 20:01:00-05:00,-0.12480188,-0.3571939,-7.4875736,-90.55759,-0.024450636,-0.030325841,365.5686,10826,19.8,19.8,94.3,124.6,23.07,8.38,36.04,0.0,0.0,2520.0,24.56,26.35,27.12,61.84,-0.349,-0.254,-0.286,-0.263,0.25,-0.508,1.302,347.1,14.39,1.9,24.9,54.89,99.33999,0.0,0.0,3.495,2.0,-1.0,13.15,0.008,2.073,3.0,1.0,0.0,0.0,11
2015-07-01 20:02:00-05:00,-0.12480188,-0.3571939,-7.4875736,-90.55759,-0.024760136,-0.02988764,365.44656,10827,19.82,19.81,94.4,124.8,23.07,6.719,36.04,0.0,0.0,2520.0,24.54,26.33,27.12,61.81,-0.341,-0.252,-0.288,-0.267,0.223,-0.508,1.38,351.1,9.15,1.9,24.89,55.02,99.33999,0.0,0.0,3.494,2.0,-1.0,13.15,0.008,2.073,3.0,1.0,0.0,0.0,11
2015-07-01 20:03:00-05:00,-0.24960376,-0.3571939,-7.5937805,-90.964584,-0.042814404,-0.030264046,364.96997,10828,19.84,19.83,94.6,125.0,23.07,5.323,36.04,0.0,0.0,2520.0,24.51,26.32,27.09,61.78,-0.324,-0.254,-0.284,-0.269,0.148,-0.508,0.823,1.943,17.35,1.2,24.8,55.19,99.33999,0.0,0.0,3.495,2.0,-1.0,13.15,0.018,2.073,1.0,1.0,0.0,0.0,11
2015-07-01 20:04:00-05:00,-0.12480188,-0.3571939,-7.806194,-90.55759,-0.02764882,-0.029758427,365.14188,10829,19.85,19.85,94.8,125.1,23.07,4.154,36.04,0.0,0.0,2520.0,24.48,26.28,27.06,61.76,-0.328,-0.254,-0.271,-0.275,0.053,-0.508,0.988,346.0,8.2,1.2,24.8,55.29,99.33999,0.0,0.0,3.494,2.0,-1.0,13.15,0.0,2.073,1.0,1.0,0.0,0.0,11
2015-07-01 20:05:00-05:00,-0.12480188,-0.3571939,-7.806194,-90.55759,-0.029712163,-0.030297754,365.08087,10830,19.87,19.86,94.9,125.3,23.07,3.179,36.04,0.0,0.0,2520.0,24.46,26.27,27.03,61.73,-0.333,-0.254,-0.294,-0.26,0.034,-0.508,1.233,344.9,7.802,1.8,24.8,55.49,99.34066,0.0,0.0,3.495,2.0,-1.0,13.15,0.007,2.073,3.0,1.0,0.0,0.0,11
2015-07-01 20:06:00-05:00,-0.24960376,-0.3571939,-7.806194,-90.55759,-0.022490457,-0.030483147,364.95908,10831,19.89,19.88,95.1,125.5,23.07,2.37,36.04,0.0,0.0,2520.0,24.45,26.25,27.01,61.71,-0.358,-0.252,-0.297,-0.267,0.004,-0.508,1.288,339.7,8.79,1.9,24.77,55.54,99.34083,0.0,0.0,3.494,2.0,-1.0,13.15,0.008,2.073,3.0,1.0,0.0,0.0,11
2015-07-01 20:07:00-05:00,-0.24960376,-0.3571939,-7.4875736,-90.55759,-0.029093161,-0.030011237,364.77634,10832,19.9,19.9,95.2,125.7,23.07,1.703,36.04,0.0,0.0,2520.0,24.41,26.22,26.98,61.68,-0.349,-0.252,-0.29,-0.265,0.002,-0.508,0.955,351.6,9.7,1.5,24.7,55.65,99.34083,0.0,0.0,3.494,2.0,-1.0,13.15,0.008,2.073,3.0,1.0,0.0,0.0,11
2015-07-01 20:08:00-05:00,-0.24960376,-0.3571939,-7.4875736,-90.55759,-0.03466419,-0.029977528,364.71536,10833,19.92,19.91,95.4,125.8,23.07,1.159,36.04,0.0,0.0,2520.0,24.4,26.21,26.96,61.65,-0.339,-0.254,-0.288,-0.265,0.002,-0.508,1.135,349.0,13.56,1.8,24.7,55.57,99.33999,0.0,0.0,3.495,2.0,-1.0,13.15,0.008,2.073,3.0,1.0,0.0,0.0,11
2015-07-01 20:09:00-05:00,-0.24960376,-0.3571939,-7.5937805,-90.35409,-0.03579903,-0.030168539,364.7405,10834,19.94,19.93,95.6,126.0,23.07,0.725,36.04,0.0,0.0,2521.0,24.38,26.18,26.95,61.65,-0.339,-0.254,-0.282,-0.26,-0.004,-0.508,0.772,353.7,10.96,1.2,24.7,55.74,99.34016,0.0,0.0,3.495,2.0,-1.0,13.15,0.008,2.074,3.0,1.0,0.0,0.0,11
2015-07-01 20:10:00-05:00,-0.24960376,-0.3571939,-7.9124007,-90.15058,-0.032394513,-0.029696628,364.88754,10835,19.95,19.95,95.7,126.2,23.07,0.391,36.04,0.0,0.0,2520.0,24.35,26.17,26.92,61.64,-0.345,-0.25,-0.297,-0.26,0.0,-0.508,0.898,0.723,10.44,1.2,24.7,55.72,99.3415,0.0,0.0,3.494,2.0,-1.0,13.15,0.004,2.073,3.0,1.0,0.0,0.0,11
2015-07-01 20:11:00-05:00,-0.24960376,-0.3571939,-7.9124007,-90.15058,-0.035283197,-0.029696628,364.70477,10836,19.97,19.96,95.9,126.3,23.07,0.153,36.04,0.0,0.0,2520.0,24.33,26.14,26.92,61.62,-0.343,-0.254,-0.282,-0.26,0.002,-0.508,0.72,358.0,7.84,1.0,24.7,55.78,99.34566,0.0,0.0,3.494,2.0,-1.0,13.15,0.007,2.073,3.0,1.0,0.0,0.0,11
2015-07-01 20:12:00-05:00,-0.37440565,-0.3571939,-8.018607,-90.15058,-0.03579903,-0.029853933,364.70477,10837,19.99,19.98,96.0,126.5,23.07,,36.04,0.0,0.0,2519.0,24.3,26.14,26.89,61.61,-0.345,-0.252,-0.292,-0.275,0.0,-0.508,0.815,346.0,8.27,1.1,24.7,55.86,99.34333,0.0,0.0,3.494,2.0,-1.0,13.15,0.008,2.073,3.0,1.0,0.0,0.0,11
2015-07-01 20:13:00-05:00,-0.37440565,-0.3571939,-8.124814,-90.15058,-0.038481377,-0.029882021,364.58316,10838,20.0,20.0,96.2,126.7,23.07,,36.04,0.0,0.0,2520.0,24.29,26.12,26.87,61.61,-0.337,-0.254,-0.288,-0.254,0.0,-0.508,0.793,4.482,9.61,1.1,24.7,56.02,99.34016,0.0,0.0,3.495,2.0,-1.0,13.15,0.008,2.073,3.0,1.0,0.0,0.0,11
2015-07-01 20:14:00-05:00,-0.37440565,-0.3571939,-7.9124007,-90.15058,-0.035592698,-0.029634831,364.52243,10839,20.02,20.01,96.3,126.8,23.07,,36.04,0.0,0.0,2520.0,24.26,26.11,26.86,61.58,-0.326,-0.25,-0.282,-0.267,0.011,-0.508,0.923,1.391,13.24,2.1,24.66,56.03,99.34132,0.0,0.0,3.495,2.0,-1.0,13.15,0.019,2.074,3.0,1.0,0.0,0.0,11
2015-07-01 20:15:00-05:00,-0.37440565,-0.3571939,-7.9124007,-89.94709,-0.03734654,-0.029853933,364.54752,10840,20.04,20.03,96.5,127.0,23.07,,36.04,0.0,0.0,2520.0,24.25,26.08,26.84,61.58,-0.341,-0.254,-0.286,-0.265,0.0,-0.508,0.877,356.0,22.03,1.6,24.62,55.55,99.348,0.0,0.0,3.494,2.0,-1.0,13.15,-0.004,2.073,3.0,1.0,0.0,0.0,11
2015-07-01 20:16:00-05:00,-0.37440565,-0.3571939,-7.9124007,-89.94709,-0.047250595,-0.029758427,364.42596,10841,20.05,20.05,96.7,127.2,23.07,,36.04,0.0,0.0,2520.0,24.22,26.06,26.82,61.58,-0.341,-0.25,-0.29,-0.265,0.0,-0.508,0.88,359.6,19.09,1.2,24.62,55.91,99.34999,0.0,0.0,3.495,2.0,-1.0,13.15,0.007,2.073,3.0,1.0,0.0,0.0,11
2015-07-01 20:17:00-05:00,-0.37440565,-0.3571939,-7.9124007,-90.15058,-0.03435469,-0.030106742,364.2182,10842,20.07,20.06,96.8,127.4,23.07,,36.04,0.0,0.0,2520.0,24.19,26.06,26.81,61.58,-0.364,-0.254,-0.288,-0.267,0.0,-0.508,1.195,339.9,11.39,1.8,24.6,56.03,99.35083,0.0,0.0,3.495,2.0,-1.0,13.15,0.008,2.074,3.0,1.0,0.0,0.0,11
2015-07-01 20:18:00-05:00,-0.37440565,-0.3571939,-7.806194,-89.74359,-0.034973692,-0.029724719,364.5122,10843,20.09,20.08,97.0,127.5,23.07,,36.04,0.0,0.0,2519.0,24.19,26.04,26.79,61.55,-0.352,-0.25,-0.294,-0.267,0.0,-0.508,1.533,337.0,10.82,2.0,24.6,56.11,99.35416,0.0,0.0,3.495,2.0,-1.0,13.15,0.008,2.074,3.0,1.0,0.0,0.0,11
2015-07-01 20:19:00-05:00,-0.37440565,-0.3571939,-7.6999874,-89.540085,-0.038481377,-0.02922472,364.65912,10844,20.1,20.1,97.1,127.7,23.07,,36.04,0.0,0.0,2520.0,24.17,26.03,26.76,61.54,-0.349,-0.25,-0.288,-0.269,0.0,-0.508,1.425,341.4,8.39,1.9,24.6,56.19,99.35867,0.0,0.0,3.494,2.0,-1.0,13.15,0.008,2.074,3.0,1.0,0.0,0.0,11
2015-07-01 20:20:00-05:00,-0.37440565,-0.3571939,-7.4875736,-89.74359,-0.035592698,-0.029792136,364.32983,10845,20.12,20.11,97.3,127.9,23.07,,36.04,0.0,0.0,2520.0,24.17,26.01,26.75,61.52,-0.333,-0.252,-0.299,-0.267,0.021,-0.508,0.907,347.3,13.86,1.5,24.6,56.32,99.35999,0.0,0.0,3.494,2.0,-1.0,13.15,0.014,2.074,3.0,1.0,0.0,0.0,11
2015-07-01 20:21:00-05:00,-0.37440565,-0.3571939,-7.5937805,-89.74359,-0.037862375,-0.029820226,364.26898,10846,20.14,20.13,97.4,128.0,23.07,,36.04,0.0,0.0,2520.0,24.14,26.0,26.73,61.51,-0.343,-0.252,-0.294,-0.273,0.0,-0.508,0.843,346.9,15.22,1.4,24.6,56.29,99.35999,0.0,0.0,3.494,2.0,-1.0,13.15,0.006,2.073,3.0,1.0,0.0,0.0,11
2015-07-01 20:22:00-05:00,-0.37440565,-0.3571939,-7.806194,-89.74359,-0.043433405,-0.029286515,364.14755,10847,20.15,20.15,97.6,128.2,23.07,,36.04,0.0,0.0,2519.0,24.13,25.98,26.71,61.49,-0.343,-0.252,-0.28,-0.267,0.0,-0.508,0.752,352.1,15.95,1.3,24.6,56.37,99.35999,0.0,0.0,3.494,2.0,-1.0,13.15,0.008,2.073,3.0,1.0,0.0,0.0,11
2015-07-01 20:23:00-05:00,-0.37440565,-0.3571939,-7.9124007,-89.74359,-0.03734654,-0.02941573,363.9653,10848,20.17,20.16,97.7,128.4,23.07,,36.04,0.0,0.0,2520.0,24.11,25.95,26.7,61.47,-0.36,-0.254,-0.294,-0.275,0.0,-0.508,0.67,341.4,18.87,1.0,24.55,56.42,99.36066,0.0,0.0,3.495,2.0,-1.0,13.15,0.008,2.073,3.0,1.0,0.0,0.0,11
2015-07-01 20:24:00-05:00,-0.24960376,-0.3571939,-7.9124007,-89.74359,-0.038171876,-0.029573033,363.90454,10849,20.19,20.18,97.9,128.6,23.07,,36.04,0.0,0.0,2519.0,24.08,25.94,26.68,61.45,-0.343,-0.252,-0.29,-0.263,0.0,-0.508,1.153,343.6,10.24,1.7,24.5,56.5,99.36867,0.0,0.0,3.494,2.0,-1.0,13.15,0.008,2.074,3.0,1.0,0.0,0.0,11
2015-07-01 20:25:00-05:00,-0.24960376,-0.3571939,-7.9124007,-89.336586,-0.036727536,-0.029348314,364.25925,10850,20.2,20.2,98.0,128.7,23.07,,36.04,0.0,0.0,2520.0,24.07,25.93,26.65,61.45,-0.369,-0.252,-0.311,-0.265,0.011,-0.508,0.843,357.2,14.2,1.1,24.5,56.35,99.37,0.0,0.0,3.494,2.0,-1.0,13.15,0.021,2.074,3.0,1.0,0.0,0.0,11
2015-07-01 20:26:00-05:00,-0.37440565,-0.3571939,-7.9124007,-89.13309,-0.03579903,-0.029067414,364.34564,10851,20.22,20.21,98.2,128.9,23.07,,36.04,0.0,0.0,2520.0,24.04,25.91,26.64,61.45,-0.345,-0.254,-0.292,-0.275,0.0,-0.508,1.003,351.8,7.373,1.4,24.5,56.38,99.37,0.0,0.0,3.494,2.0,-1.0,13.15,0.003,2.073,3.0,1.0,0.0,0.0,11
2015-07-01 20:27:00-05:00,-0.37440565,-0.3571939,-7.9124007,-89.13309,-0.024450636,-0.02922472,364.28488,10852,20.24,20.23,98.3,129.1,23.07,,36.04,0.0,0.0,2519.0,24.03,25.9,26.62,61.44,-0.377,-0.252,-0.288,-0.273,0.0,-0.508,0.853,347.2,13.3,1.2,24.5,56.45,99.37,0.0,0.0,3.494,2.0,-1.0,13.15,0.008,2.073,3.0,1.0,0.0,0.0,11
2015-07-01 20:28:00-05:00,-0.37440565,-0.3571939,-7.806194,-88.92959,-0.036418032,-0.029382022,364.43185,10853,20.25,20.25,98.5,129.3,23.07,,36.03,0.0,0.0,2519.0,24.02,25.89,26.6,61.42,-0.354,-0.25,-0.294,-0.273,0.0,-0.508,0.56,1.413,12.9,0.7,24.5,56.52,99.37,0.0,0.0,3.495,2.0,-1.0,13.15,0.008,2.074,3.0,1.0,0.0,0.0,11
2015-07-01 20:29:00-05:00,-0.37440565,-0.3571939,-7.9124007,-88.92959,-0.042504903,-0.029410113,364.31052,10854,20.27,20.26,98.6,129.4,23.07,,36.03,0.0,0.0,2519.0,23.98,25.87,26.6,61.42,-0.343,-0.254,-0.29,-0.275,0.0,-0.508,0.888,341.4,7.237,1.2,24.5,56.55,99.37,0.0,0.0,3.492,2.0,-1.0,13.15,0.008,2.073,3.0,1.0,0.0,0.0,11
2015-07-01 20:30:00-05:00,-0.37440565,-0.3571939,-7.9124007,-88.52258,-0.037862375,-0.02903371,364.544,10855,20.29,20.28,98.8,129.6,23.07,,36.03,0.0,0.0,2520.0,23.98,25.84,26.57,61.4,-0.358,-0.254,-0.284,-0.26,0.004,-0.508,0.832,6.14,12.32,1.2,24.5,56.32,99.375,0.0,0.0,3.495,2.0,-1.0,13.15,0.008,2.074,3.0,1.0,0.0,0.0,11
2015-07-01 20:31:00-05:00,-0.37440565,-0.3571939,-7.9124007,-88.52258,-0.03734654,-0.02903371,364.60474,10856,20.3,20.3,98.9,129.8,23.07,,36.03,0.0,0.0,2519.0,23.97,25.85,26.55,61.39,-0.349,-0.25,-0.303,-0.282,0.0,-0.508,0.585,355.9,11.76,0.9,24.5,56.36,99.38,0.0,0.0,3.495,2.0,-1.0,13.15,0.006,2.074,3.0,1.0,0.0,0.0,11
2015-07-01 20:32:00-05:00,-0.37440565,-0.3571939,-7.806194,-88.115585,-0.03260085,-0.02922472,364.95972,10857,20.32,20.31,99.1,130.0,23.07,,36.03,0.0,0.0,2519.0,23.95,25.84,26.55,61.39,-0.364,-0.254,-0.292,-0.275,0.0,-0.508,0.858,356.2,14.68,1.2,24.5,56.48,99.38,0.0,0.0,3.495,2.0,-1.0,13.15,0.006,2.074,3.0,1.0,0.0,0.0,11
2015-07-01 20:33:00-05:00,-0.37440565,-0.3571939,-7.5937805,-88.115585,-0.030847004,-0.029348314,364.83844,10858,20.34,20.33,99.2,130.2,23.07,,36.03,0.0,0.0,2519.0,23.93,25.82,26.53,61.39,-0.36,-0.252,-0.29,-0.267,0.0,-0.508,0.937,13.04,17.5,1.5,24.5,56.34,99.38,0.0,0.0,3.494,2.0,-1.0,13.15,0.008,2.074,3.0,1.0,0.0,0.0,11
2015-07-01 20:34:00-05:00,-0.37440565,-0.3571939,-7.4875736,-87.91209,-0.03435469,-0.029162921,364.98547,10859,20.35,20.35,99.4,130.3,23.07,,36.03,0.0,0.0,2519.0,23.93,25.81,26.52,61.39,-0.345,-0.252,-0.303,-0.26,0.0,-0.508,0.555,347.2,13.99,0.9,24.5,56.43,99.38,0.0,0.0,3.494,2.0,-1.0,13.15,0.008,2.073,3.0,1.0,0.0,0.0,11
2015-07-01 20:35:00-05:00,-0.37440565,-0.3571939,-7.4875736,-87.91209,-0.036727536,-0.028719101,364.92474,10860,20.37,20.36,99.5,130.5,23.07,,36.03,0.0,0.0,2519.0,23.93,25.8,26.52,61.39,-0.373,-0.254,-0.288,-0.263,0.0,-0.508,1.023,351.3,11.82,1.7,24.5,56.42,99.3855,0.0,0.0,3.494,2.0,-1.0,13.15,0.008,2.074,3.0,1.0,0.0,0.0,11
2015-07-01 20:36:00-05:00,-0.37440565,-0.3571939,-7.5937805,-87.70858,-0.03435469,-0.028657302,365.13254,10861,20.39,20.38,99.7,130.7,23.07,,36.03,0.0,0.0,2520.0,23.91,25.8,26.49,61.39,-0.333,-0.254,-0.303,-0.265,0.019,-0.508,0.747,5.388,18.54,1.2,24.5,56.37,99.38982,0.0,0.0,3.494,2.0,-1.0,13.15,0.007,2.074,3.0,1.0,0.0,0.0,11
2015-07-01 20:37:00-05:00,-0.37440565,-0.3571939,-7.5937805,-87.30158,-0.036727536,-0.029191012,365.48752,10862,20.4,20.4,99.8,130.9,23.07,,36.03,0.0,0.0,2519.0,23.9,25.79,26.49,61.39,-0.369,-0.252,-0.297,-0.265,0.0,-0.508,0.77,354.9,18.48,1.2,24.5,56.21,99.39,0.0,0.0,3.494,2.0,-1.0,13.15,0.004,2.074,3.0,1.0,0.0,0.0,11
2015-07-01 20:38:00-05:00,-0.37440565,-0.3571939,-7.5937805,-87.09808,-0.033219848,-0.02903371,365.69525,10863,20.42,20.41,100.0,131.0,23.07,,36.04,0.0,0.0,2519.0,23.87,25.79,26.47,61.39,-0.364,-0.254,-0.297,-0.265,0.0,-0.508,1.047,10.98,21.43,1.3,24.5,56.27,99.39,0.0,0.0,3.495,2.0,-1.0,13.15,0.008,2.074,3.0,1.0,0.0,0.0,11
2015-07-01 20:39:00-05:00,-0.37440565,-0.3571939,-7.4875736,-86.894585,-0.03579903,-0.02875281,365.78162,10864,20.44,20.43,100.1,131.2,23.07,,36.04,0.0,0.0,2519.0,23.88,25.77,26.46,61.38,-0.362,-0.252,-0.297,-0.263,0.0,-0.508,0.862,350.9,17.15,1.2,24.5,56.01,99.39,0.0,0.0,3.495,2.0,-1.0,13.15,0.008,2.074,3.0,1.0,0.0,0.0,11
2015-07-01 20:40:00-05:00,-0.37440565,-0.3571939,-7.4875736,-86.691086,-0.03992572,-0.02947753,365.98938,10865,20.45,20.45,100.3,131.4,23.07,,36.04,0.0,0.0,2519.0,23.88,25.77,26.44,61.36,-0.364,-0.252,-0.303,-0.273,0.0,-0.508,1.182,347.1,14.01,1.8,24.5,55.68,99.39016,0.0,0.0,3.494,2.0,-1.0,13.15,0.008,2.074,3.0,1.0,0.0,0.0,11
2015-07-01 20:41:00-05:00,-0.37440565,-0.3571939,-7.4875736,-86.691086,-0.03352935,-0.028404497,365.98938,10866,20.47,20.46,100.4,131.6,23.07,,36.03,0.0,0.0,2520.0,23.87,25.77,26.44,61.36,-0.354,-0.254,-0.301,-0.265,-0.004,-0.508,0.813,354.0,8.64,1.5,24.54,55.97,99.39683,0.0,0.0,3.494,2.0,-1.0,13.15,0.031,2.076,3.0,1.0,0.0,0.0,11
2015-07-01 20:42:00-05:00,-0.37440565,-0.3571939,-7.4875736,-86.894585,-0.04137006,-0.02922472,365.78162,10867,20.49,20.48,100.6,131.8,23.07,,36.03,0.0,0.0,2519.0,23.87,25.77,26.44,61.36,-0.354,-0.252,-0.303,-0.263,0.0,-0.508,0.883,347.4,11.71,1.4,24.56,56.02,99.39983,0.0,0.0,3.495,2.0,-1.0,13.15,-0.007,2.074,3.0,1.0,0.0,0.0,11
